order_id,order_date,customer_id,employee_id,product_name,category,quantity,unit_price,discount_pct,payment_method,order_status,sales_channel,shipping_address,order_notes
O002169,2024-03-02 07:06:00,C00002,E0151,Tablet,Computer Accessories,2,2999,0.1,Debit Card, Cancelled,STORE," Unit 1, Building 8 ",
O002170,2022-04-14 02:42:00,C00292,E0203, headset,Mobile Devices,8,1499,0.03,GCash,Delivered,Store,"Unit 7, Building 7",Urgent
O002171,2024-12-01 03:34:00,C00248,E0203,Projector,Electronics,6,19999,0.1,PayPal,Returned,Store,"Unit 20, Building 49",Call customer
O002172,2025-11-03 17:52:00,C00294,E0237,Keyboard,Computer Accessories,1,799,0.2,PayPal,Cancelled,,"Unit 12, Building 31",Urgent
O002173,2022-03-13 01:46:00,C00054,E0142,Tablet,Computer Accessories,7,9999,0.15,PayPal,Processing,Store,"Unit 18, Building 31",
O002174,2022-06-12 05:55:00,C00380,E0057,,mobile devices,5,19999,0,Credit Card,Delivered ,Store,"Unit 9, Building 18",Deliver after 5PM
O002175,2025-04-05 13:30:00,C00159,E0229,UPS,Networking,1,7999,0.15,PayPal,Shipped,online,969 Mabini St.,
O002176,2024-01-03 13:53:00,C00494,E0205,Router,Mobile Devices,6,1499,0,Bank Transfer,Delivered,Marketplace,621 Rizal St.,Urgent
O002177,2025-02-17 09:16:00,C00483,E0017,Laptop,Networking,4,,0.2,Cash,Pending,STORE,830 Bonifacio St.,
O002178,2023-12-05 08:12:00,C00829,E0056,External Drive,Electronics,8,799,0,GCash,Delivered,Marketplace,890 Bonifacio St.,Deliver after 5PM
O002179,2025-08-27 14:14:00,C00631,E0107, Keyboard ,Office Furniture,4,2999,0,PayPal,Returned,,251 Bonifacio St.,Urgent
O002180,2023-03-07 14:43:00,C00061,E0084,Projector,Computer Accessories,4,19999,0.15,GCash,Cancelled,STORE,766 Bonifacio St.,Deliver after 5PM
O002181,2023-11-16 02:22:00,C00474,E0051, LAPTOP ,Mobile Devices,8,1999,0.03,Debit Card,Cancelled,Online,992 Mabini St.,Deliver after 5PM
O002182,2023-08-21 20:17:00,C00617,E0147,UPS,Electronics,4,1499,,Bank Transfer,Pending,Online,"Unit 14, Building 1",Deliver after 5PM
O002183,2022-07-20 23:31:00,C00691,E0115,mouse ,Electronics,8,499,,Bank Transfer,Shipped,Marketplace, 74 Bonifacio St. ,
O002184,2024-11-04 16:27:00,C00015,E0158,External Drive,Mobile Devices,9,4999,0.1, Bank Transfer,Cancelled,STORE,979 Mabini St.,Deliver after 5PM
O002185,2024-11-07 21:04:00,C00228,E0076,Headset,Mobile Devices,6,1499,0.05,credit card ,Cancelled,Store,277 Mabini St.,Deliver after 5PM
O002186,2025-09-26 00:53:00,C00331,E0217,Mouse,Mobile Devices,7,7999,,Debit Card,Cancelled,online,893 Bonifacio St.,Call customer
O002187,2023-01-16 04:28:00,C00966,E0136,Desk ,mobile devices ,3,999,, GCASH,Processing,Marketplace,13 Rizal St.,Urgent
O002188,2022-05-27 03:59:00,C00985,E0068,,Office Furniture,6,7999,0.05,GCash,Cancelled,Online,"Unit 6, Building 11",Deliver after 5PM
O002189,2022-06-22 03:00:00,C00379,E0196,Projector,Computer Accessories,5,4999,0.1,,Cancelled,Marketplace,668 Rizal St.,
O002190,2025-08-07 09:10:00,C00514,E0081,Laptop,Computer Accessories,8,499,0.05,Credit Card,Pending,Store,"Unit 1, Building 34",
O002191,2025-01-31 21:52:00,C00393,E0156,Printer,Networking,6,999,0.03,,Cancelled ,STORE,502 Quezon St.,Gift order
O002192,2022-08-22 20:44:00,C00177,E0118,Tablet,Mobile Devices,9,4999,0.15,GCash,Cancelled,Online, 505 Mabini St. ,Gift order
O002193,2023-12-15 08:28:00,C00825,E0178,Projector,Electronics,1,1499,0.2,Credit Card,Shipped,, 624 Quezon St.,Deliver after 5PM
O002194,2025-08-25 03:44:00,C00341,E0076,Projector,Electronics,1,19999,0.15,GCash,Pending,online,167 Main St.,
O002195,2025-02-11 00:33:00,C00729,E0073,Desk,Computer Accessories,9,999,0.2,Debit Card, processing,Store,620 Quezon St.,Urgent
O002196,2023-05-15 16:06:00,C00661,E0156,Tablet,Office Furniture,8,1999,,Debit Card,Cancelled,Online,447 Mabini St.,
O002197,2024-08-23 20:53:00,C00791,E0001,Keyboard,Computer Accessories,4,999,0.2,Cash,Processing,online,915 Main St.,Deliver after 5PM
O002198,2025-05-29 23:30:00,C00361,E0036,Laptop, electronics,3,19999,0.2,Bank Transfer,Returned,online,704 Quezon St.,Gift order
O002199,2023-01-28 21:40:00,C00560,E0086,Router, Networking,4,4999,0.1,Cash,Shipped,Store,"Unit 3, Building 29",Urgent
O002200,2023-03-11 17:58:00,C00536,E0014,Tablet,Electronics,7,14999,0,Debit Card, Returned ,Store,508 Main St.,Urgent
O002201,2023-02-15 07:54:00,C00903,E0155,Keyboard,Electronics,9,4999,0.1,GCash,Returned,,230 Quezon St.,Gift order
O002202,2025-12-29 10:28:00,C00227,E0019, TABLET ,Office Furniture,9,9999,0.2,Debit Card,Shipped,online,892 Main St.,Gift order
O002203,2022-07-19 15:52:00,C00789,E0122, Tablet ,Computer Accessories,5,,,Credit Card,,Marketplace,778 Quezon St.,Gift order
O002204,2022-12-08 12:58:00,C00513,E0199,Office Chair ,Mobile Devices,4,799,,Debit Card,Shipped,Store," Unit 18, Building 32",Deliver after 5PM
O002205,2022-04-28 18:53:00,C00161,E0105,Mouse,Office Furniture,5,999,,GCash, Shipped ,Marketplace, 346 BONIFACIO ST.,Urgent
O002206,2025-02-02 12:31:00,C00318,E0087,Router,Networking,7,9999,0.03,Cash,Delivered,online,"Unit 2, Building 12",Urgent
O002207,2022-10-01 06:04:00,C00405,E0092,Headset,Networking,5,,0.1,Debit Card,Returned,Store,"Unit 9, Building 30",Gift order
O002208,2022-12-11 07:25:00,C00123,E0047,Laptop,Office Furniture,7,4999,0.1,Bank Transfer,Delivered,,"Unit 2, Building 17",
O002209,2024-03-21 20:38:00,C00356,E0170,Office Chair,Computer Accessories,2,14999,0,Credit Card, Cancelled ,,"Unit 9, Building 28",Deliver after 5PM
O002210,2023-03-25 06:35:00,C00396,E0247,Smartphone,Networking,6,499,0.15,PayPal,Shipped,Store,"Unit 7, Building 45",Call customer
O002211,2022-06-16 09:52:00,C00506,E0243,Headset,Networking,1,799,0.1,Credit Card,Delivered,, 974 Mabini St.,Deliver after 5PM
O002212,2025-09-28 15:49:00,C00064,E0092, Projector ,Networking,,499,,Bank Transfer,Delivered,Online,"Unit 13, Building 49",Urgent
O002213,2023-05-14 16:12:00,C00848,E0078,Headset, COMPUTER ACCESSORIES,4,799,0.2,Credit Card,Delivered,Marketplace,"Unit 3, Building 11",Call customer
O002214,2024-09-09 18:34:00,C00868,E0176,Mouse,OFFICE FURNITURE ,3,7999,0.15,Debit Card,Returned,,"Unit 10, Building 31",Gift order
O002215,2022-03-30 03:08:00,C00950,E0226,Monitor,Mobile Devices,1,9999,0, cash ,Shipped,, 650 rizal st. ,Deliver after 5PM
O002216,2024-04-15 06:50:00,C00320,E0208,Monitor,Office Furniture,2,14999,0.15,Debit Card,Pending,online,594 Rizal St.,Urgent
O002217,2025-03-16 10:30:00,C00385,E0033,Router,Mobile Devices,6,1499,0.05,Bank Transfer,Cancelled,Online,"Unit 6, Building 30",Deliver after 5PM
O002218,2025-08-14 11:26:00,C00477,E0177,Tablet,Mobile Devices,10,4999,0.03,GCash,Pending,STORE,"Unit 14, Building 28",Urgent
O002219,2025-11-10 20:40:00,C00888,E0236,Projector,electronics,8,9999,0.05,Credit Card,Delivered,Online,759 Main St.,Urgent
O002220,2023-10-22 18:53:00,C00138,E0097,Projector , Mobile Devices,,9999,0.05,Bank Transfer,DELIVERED,Online,"Unit 20, Building 11",
O002221,2025-06-20 22:34:00,C00386,E0166,Tablet,Computer Accessories,10,2999,,PayPal,Delivered,Store,410 mabini st. ,
O002222,2022-07-03 05:01:00,C00501,E0076,Smartphone,Electronics,8,999,0,Credit Card, Cancelled ,Marketplace,"Unit 20, Building 46",Urgent
O002223,2023-10-18 09:27:00,C00143,E0066,Keyboard,Mobile Devices,4,999,0.1,PayPal,Delivered,STORE,"Unit 9, Building 9",Urgent
O002224,2024-10-24 20:39:00,C00844,E0057,Smartphone,,3,9999,0.03,PayPal,shipped ,Online,164 Rizal St.,Deliver after 5PM
O002225,2025-04-25 08:21:00,C00698,E0225,Office Chair,Mobile Devices,10,7999,,Credit Card,Delivered,Online,231 Rizal St.,
O002226,2022-02-02 18:01:00,C00937,E0059,,Electronics,2,1499,0.05,Credit Card,Shipped,Store,709 Rizal St.,
O002227,2022-08-30 05:33:00,C00397,E0077,Office Chair,Electronics,5,19999,0.2, PAYPAL,Cancelled,,899 Rizal St.,
O002228,2024-02-26 11:25:00,C00143,E0106, Headset ,Networking,2,19999,0.1,PayPal,Processing,Marketplace,"Unit 18, Building 27",
O002229,2024-09-22 22:03:00,C00745,E0194,Webcam,computer accessories ,5,19999,0,Credit Card,Cancelled,STORE,"Unit 8, Building 46 ",Gift order
O002230,2024-04-11 16:01:00,C00362,E0226,Keyboard,Mobile Devices,6,999,0.1,Debit Card,Pending,online,"Unit 1, Building 18",
O002231,2023-11-12 03:00:00,C00816,E0143,Router,Networking,10,14999,, Bank Transfer,Shipped,Online,"Unit 8, Building 49",
O002232,2024-01-27 15:46:00,C00290,E0039,Smartphone,mobile devices,10,7999,0.1,Bank Transfer,Delivered,Online,"Unit 10, Building 28",
O002233,2022-08-14 12:01:00,C00923,E0067,Smartphone,Mobile Devices,3,19999,0.15,GCash,Returned,online,"Unit 8, Building 45",Deliver after 5PM
O002234,2022-01-22 21:43:00,C00733,E0010,Smartphone, Office Furniture ,4,799,,GCash,Cancelled,Marketplace,166 Quezon St.,Deliver after 5PM
O002235,2022-12-21 10:15:00,C00903,E0170,Webcam,Electronics,,19999,0.1,Cash, Processing ,STORE,547 Bonifacio St.,Urgent
O002236,2024-03-14 13:59:00,C00901,E0061,UPS,Computer Accessories,9,7999,0.03,GCash,Shipped,Marketplace,"Unit 3, Building 30",
O002237,2024-01-24 23:29:00,C00660,E0180,Printer,Electronics,2,7999,0.05,Credit Card,Pending,Online,704 Bonifacio St.,
O002238,2024-02-12 15:51:00,C00012,E0015,UPS,networking,10,799,0,Cash,Shipped,Online,657 Quezon St.,
O002239,2023-08-13 09:22:00,C00637,E0067,External Drive,Electronics,9,999,0.03,Bank Transfer,Shipped,STORE,488 Rizal St.,Call customer
O002240,2025-05-15 10:31:00,C00212,E0235,Headset,Mobile Devices,6,14999,0.03,Credit Card,Cancelled,Online,"Unit 4, Building 26",Gift order
O002241,2023-12-07 13:35:00,C00818,E0117,Desk, Networking,3,14999,0.2,Debit Card, Pending ,Store,434 Quezon St.,Gift order
O002242,2022-01-26 13:09:00,C00807,E0128,Keyboard,Office Furniture,10,1999,0.03,Bank Transfer,Cancelled,online,"Unit 4, Building 40",Urgent
O002243,2025-10-13 06:45:00,C00069,E0080,Printer,Office Furniture,4,14999,0,PayPal,Returned,,"Unit 19, Building 17",Call customer
O002244,2025-11-27 19:25:00,C00317,E0022,UPS,Electronics,1,14999,,Credit Card,Shipped,Marketplace,870 Rizal St.,Urgent
O002245,2024-08-05 12:37:00,C00123,E0131,Desk, Computer Accessories,4,19999,0.03, gcash,Returned,Marketplace,354 Rizal St.,
O002246,2023-12-27 10:50:00,C00774,E0144,Webcam,Computer Accessories,1,499,,Cash,Cancelled,Store,26 Mabini St.,Gift order
O002247,2023-06-15 01:49:00,C00088,E0238,Smartphone,Networking,7,999,0.1,Cash,Delivered,online,930 Rizal St.,
O002248,2023-06-01 17:59:00,C00286,E0056,Keyboard, Electronics ,2,4999,0,Bank Transfer,Shipped,Store,"Unit 18, Building 39",Urgent
O002249,2023-07-07 04:29:00,C00059,E0186,Office Chair,Mobile Devices,,1999,, credit card ,Returned,STORE,"unit 11, building 13 ",Deliver after 5PM
O002250,2025-07-25 09:22:00,C00538,E0017,Smartphone,Electronics,9,19999,,Cash,Processing,STORE,123 Bonifacio St.,Deliver after 5PM
O002251,2025-12-01 15:29:00,C00366,E0132,Webcam,Office Furniture,4,1499,0.03,Cash,Delivered,STORE,97 Rizal St.,
O002252,2025-11-14 03:55:00,C00407,E0172,Printer,Mobile Devices,10,4999,0.2,Credit Card,Shipped,Store, 531 Bonifacio St. ,
O002253,2025-07-16 18:57:00,C00185,E0149,External Drive,Electronics,8,7999,0.05, BANK TRANSFER ,Pending,Marketplace, 891 Quezon St.,Call customer
O002254,2023-09-05 12:04:00,C00180,E0164,Keyboard,Networking,5,14999,0.2,credit card,Returned,Marketplace,"Unit 5, Building 42",
O002255,2023-10-16 21:06:00,C00665,E0055,Monitor,computer accessories ,6,9999,0.03,BANK TRANSFER ,Pending,Marketplace,"Unit 11, Building 47",
O002256,2025-06-24 16:03:00,C00106,E0107,Router,Office Furniture,8,999,0,Bank Transfer,Returned,Marketplace,,Call customer
O002257,2024-05-14 16:06:00,C00374,E0176, keyboard, Networking ,,19999,,PayPal,Returned,online," UNIT 10, BUILDING 18 ",
O002258,2025-09-11 14:25:00,C00102,E0163,Webcam,Office Furniture,8,,0,PayPal,Delivered,STORE,,
O002259,2022-10-26 08:57:00,C00159,E0225,Laptop,Office Furniture,9,1999,0.2,Credit Card, Delivered,STORE,541 Main St.,
O002260,2023-08-10 22:56:00,C00897,E0243,Laptop,office furniture ,3,4999,0, Credit Card,Delivered,online,,
O002261,2022-05-18 12:12:00,C00901,E0234,Mouse, networking ,9,1999,0.1,Debit Card,Returned,online,"Unit 5, Building 36",
O002262,2025-09-07 23:32:00,C00806,E0173,Mouse,Computer Accessories,2,1999,, bank transfer ,Delivered,online,90 Quezon St.,Gift order
O002263,2022-04-17 08:56:00,C00440,E0230,Mouse,Computer Accessories,10,799,0.03,PayPal,Cancelled,STORE,"Unit 7, Building 49",
O002264,2022-03-28 18:27:00,C00442,E0096,Mouse,Networking,9,4999,0.15,Cash,Cancelled,Store,493 Mabini St.,Deliver after 5PM
O002265,2023-05-01 19:28:00,C00197,E0055,Projector,Electronics,1,,0.2,Debit Card,Delivered,Marketplace,78 Main St.,
O002266,2023-05-09 05:47:00,C00314,E0228,Mouse,Office Furniture,5,9999,0,PayPal,Returned,Marketplace,19 Bonifacio St.,Deliver after 5PM
O002267,2023-07-16 22:33:00,C00463,E0155,Keyboard,Networking,8,7999,, cash ,Shipped,online,855 Bonifacio St.,
O002268,2022-05-27 19:12:00,C00427,E0081,Laptop,Electronics,8,499,0,Credit Card,Delivered,Store,336 Rizal St.,Call customer
O002269,2023-11-06 07:51:00,C00831,E0166, Headset,Office Furniture,5,2999,0.2,GCash,Cancelled,,"Unit 2, Building 6",Deliver after 5PM
O002270,2022-10-31 19:10:00,C00615,E0098,Webcam,,10,999,0.2,,Pending,Marketplace,539 Quezon St.,
O002271,2023-05-03 10:23:00,C00690,E0193,Laptop,Electronics,2,9999,0.2,PayPal,Delivered,Store,655 main st.,Deliver after 5PM
O002272,2022-03-12 00:57:00,C00142,E0200,Projector,Mobile Devices,4,14999,0.15,,Returned,online,679 Bonifacio St.,Gift order
O002273,2023-02-10 21:00:00,C00032,E0070,Projector,Electronics,2,4999,0,Debit Card, returned ,Online,497 Main St.,Call customer
O002274,2023-11-02 21:23:00,C00669,E0084,UPS , Computer Accessories ,9,7999,0,Credit Card,Shipped,,793 Rizal St.,
O002275,2023-09-12 06:50:00,C00709,E0005,Mouse,Electronics,6,9999,0.03,Credit Card,Delivered,Online,"Unit 16, Building 42",
O002276,2023-04-16 00:38:00,C00932,E0164,Router,Mobile Devices,2,799,0.1,Bank Transfer,Shipped,Store,"Unit 8, Building 23",Urgent
O002277,2024-07-22 01:49:00,C00889,E0022,Mouse,Networking,9,19999,0.1,,Pending,Store,"Unit 4, Building 8",
O002278,2025-09-14 15:35:00,C00423,E0208,Projector ,Computer Accessories,6,19999,0.03, PayPal,Processing,Store,192 Rizal St.,Gift order
O002279,2022-10-04 20:33:00,C00602,E0184,Headset,,3,999,0,Credit Card,Cancelled,,"Unit 19, Building 50",Gift order
O002280,2025-02-15 18:58:00,C00676,E0024,External Drive,Electronics,5,2999,0.15,Cash,Cancelled ,,"Unit 7, Building 35",Urgent
O002281,2022-09-19 02:49:00,C00637,E0085,,Electronics,1,499,0.03,GCash,Pending,STORE,503 Rizal St.,Call customer
O002282,2022-11-10 01:01:00,C00443,E0002,Desk,Computer Accessories,6,2999,0.15,Cash,Cancelled,Marketplace,"Unit 8, Building 1",Call customer
O002283,2025-06-15 13:08:00,C00392,E0196,Mouse,Computer Accessories,4,499,0.1,Bank Transfer,Cancelled,online,498 Mabini St.,Deliver after 5PM
O002284,2022-07-13 08:09:00,C00065,E0204,Printer,,4,7999,0.05,Credit Card,Cancelled,STORE,317 Rizal St.,Urgent
O002285,2024-08-04 03:32:00,C00550,E0179,Smartphone,Mobile Devices,5,999,,PayPal,Pending ,Online,156 Main St.,Deliver after 5PM
O002286,2025-12-04 11:45:00,C00848,E0009,Mouse,Computer Accessories,6,14999,0.1,GCash,Processing,," Unit 18, Building 36",Deliver after 5PM
O002287,2023-06-27 00:08:00,C00566,E0018,Mouse,Networking,7,14999,0.1,PayPal,Processing ,Store,"Unit 11, Building 24",Urgent
O002288,2023-04-15 10:42:00,C00304,E0117,UPS,Computer Accessories,8,999,0.15,Debit Card,Shipped,Marketplace,"Unit 15, Building 15",
O002289,2024-05-08 22:32:00,C00315,E0002,Tablet,Computer Accessories,,19999,0.1,Credit Card,Delivered,Online,24 Quezon St.,Call customer
O002290,2024-11-07 01:57:00,C00407,E0145,Tablet,Mobile Devices,4,999,0.15,Cash,Cancelled,Online,"Unit 10, Building 35",Call customer
O002291,2023-06-21 02:44:00,C00435,E0197, tablet,Networking,5,999,0,PayPal,Shipped,,"Unit 14, Building 28",Urgent
O002292,2023-03-10 21:37:00,C00599,E0075,Smartphone,Networking,6,4999,0.05,GCash,Returned,Marketplace,343 Bonifacio St.,Deliver after 5PM
O002293,2024-09-12 22:08:00,C00204,E0056,Headset,Networking,2,,0.1, Bank Transfer,Returned,online,"unit 4, building 15 ",Call customer
O002294,2022-04-08 15:44:00,C00159,E0244,Projector,Networking,1,19999,0.15,GCash,Shipped,online,186 Mabini St.,Urgent
O002295,2023-07-27 10:38:00,C00700,E0022,Printer,Office Furniture,3,1499,0.2,Debit Card,Shipped,,"Unit 9, Building 15",Urgent
O002296,2023-12-09 01:03:00,C00062,E0050,Printer,Electronics,10,14999,0,Debit Card,Cancelled,,"Unit 18, Building 13",Urgent
O002297,2024-11-25 07:22:00,C00745,E0167,Monitor,Networking,8,499,0.2,Credit Card,cancelled ,Store,"UNIT 6, BUILDING 15",
O002298,2022-11-08 22:47:00,C00881,E0160,,electronics ,8,499,0.05,Cash,Cancelled,Online,"Unit 2, Building 42",
O002299,2023-12-21 05:07:00,C00427,E0185,Keyboard,Networking,10,7999,,Cash,Processing,STORE,"Unit 9, Building 43",Call customer
O002300,2025-08-18 00:18:00,C00953,E0244,Keyboard,Computer Accessories,7,14999,0.1,PayPal,Delivered,STORE,"Unit 3, Building 34",
O002301,2025-11-24 06:58:00,C00239,E0063,MONITOR,Networking,4,2999,0,Debit Card,Delivered,STORE,809 Rizal St.,Deliver after 5PM
O002302,2024-08-28 19:45:00,C00602,E0156,Monitor,Mobile Devices,4,499,0.1, Cash ,Delivered,Online,"Unit 1, Building 45",Gift order
O002303,2025-08-21 02:18:00,C00159,E0143,Desk,Networking,10,999,0.05,GCash,Returned,online,315 Mabini St.,Deliver after 5PM
O002304,2025-01-22 04:20:00,C00471,E0053,Mouse,Electronics,4,19999,0.03,Bank Transfer,Delivered,STORE,525 Bonifacio St.,
O002305,2022-04-19 00:25:00,C00786,E0091,Laptop, Networking ,1,2999,,Bank Transfer,Pending,online,611 Main St.,
O002306,2022-04-27 19:11:00,C00617,E0036,Monitor,Mobile Devices,10,799,0.15,Cash,Cancelled,Marketplace,474 Bonifacio St.,Call customer
O002307,2024-03-11 19:00:00,C00533,E0187,Keyboard,Computer Accessories,2,499,0.03,Credit Card, Returned ,Marketplace,334 Quezon St.,Urgent
O002308,2025-07-30 10:01:00,C00420,E0158,Desk,Networking,9,19999,0,Bank Transfer,Delivered,STORE,"Unit 7, Building 1",Deliver after 5PM
O002309,2023-03-08 19:31:00,C00343,E0110,Webcam,Networking,1,4999,0.15,Debit Card,Cancelled,Store,411 Quezon St.,
O002310,2024-10-09 11:00:00,C00058,E0066,Mouse,,9,799,0.2,Debit Card,Pending,Online,"Unit 18, Building 14",Call customer
O002311,2025-11-09 17:20:00,C00938,E0235,ups ,Networking,5,999,0.05,Cash,Returned,Store,798 Mabini St.,Gift order
O002312,2025-05-06 11:44:00,C00847,E0152,Mouse, networking,6,999,,,Returned,,728 Main St.,Call customer
O002313,2025-02-21 18:32:00,C00912,E0202,Office Chair,Office Furniture,5,1499,0.05,Debit Card,Shipped,,"Unit 5, Building 36",Call customer
O002314,2022-10-19 18:48:00,C00552,E0098,Webcam,COMPUTER ACCESSORIES ,9,999,0.03,GCASH,,Marketplace,294 Main St.,
O002315,2023-01-11 10:39:00,C00923,E0114,Mouse,Computer Accessories,9,9999,0.05,Debit Card ,Shipped,Store,"Unit 6, Building 49",Deliver after 5PM
O002316,2025-06-06 03:17:00,C00823,E0082,Desk,Electronics,6,1499,0.15,Credit Card, DELIVERED,STORE,"Unit 16, Building 13",
O002317,2022-07-17 11:57:00,C00556,E0203, ups ,Mobile Devices,8,7999,0.2, Debit Card,SHIPPED ,Marketplace,952 Bonifacio St.,Gift order
O002318,2023-02-12 03:13:00,C00252,E0239,Smartphone,Electronics,3,499,,Debit Card,Processing,Marketplace,"Unit 4, Building 27",
O002319,2024-07-31 17:46:00,C00512,E0018,Tablet,Office Furniture,7,499,0.03,DEBIT CARD, returned ,Online,578 Rizal St.,Gift order
O002320,2022-05-18 11:10:00,C00617,E0237,Webcam,Mobile Devices,1,799,0.1,Debit Card, returned ,Online,78 Quezon St.,Call customer
O002321,2025-01-24 20:37:00,C00419,E0226,Laptop,Office Furniture,3,1499,0.03,Bank Transfer,,online,"Unit 16, Building 40",Urgent
O002322,2024-08-25 06:36:00,C00334,E0152,Webcam,Computer Accessories,4,799,,Cash,Cancelled,Online,"Unit 5, Building 44",Call customer
O002323,2023-12-06 02:25:00,C00846,E0139,Smartphone,Networking,2,1499,0,Credit Card,Processing,,467 Mabini St.,
O002324,2022-08-26 18:06:00,C00025,E0106,keyboard,Networking,6,1999,0.15,GCash, DELIVERED,STORE,195 RIZAL ST.,
O002325,2023-10-20 06:50:00,C00257,E0147,Headset,Networking,5,2999,0.03,Credit Card, Processing,Store,"Unit 4, Building 8",
O002326,2025-10-08 04:23:00,C00601,E0159,Desk,Mobile Devices,2,1499,0.2,PayPal,Shipped,online,782 Quezon St.,Call customer
O002327,2024-02-13 05:04:00,C00113,E0103,Tablet,Mobile Devices,6,999,,Bank Transfer,Cancelled,Marketplace,"Unit 1, Building 17",Deliver after 5PM
O002328,2022-04-11 13:20:00,C00630,E0129,Webcam,Networking,9,999,0.2,paypal,Pending,STORE,792 Bonifacio St.,Deliver after 5PM
O002329,2022-03-22 04:55:00,C00881,E0205,Office Chair ,Office Furniture,2,2999,0.1,Credit Card,Returned,Marketplace,"Unit 15, Building 28",Deliver after 5PM
O002330,2024-11-14 18:06:00,C00503,E0242,Office Chair,Electronics,6,14999,0.1,Credit Card,Returned,online,762 Mabini St.,Gift order
